CLI,Nbr_Transactions_2025,Montant_Total_2025,Montant_Moyen_2025,Montant_Max_2024,NCP,CPT_AGENCE_CODE,CLIENT_MARCHE,utilise_mobile_banking_2025,CSP_2025,Segment_NMR_2025,CLIENT_SPEC_LIB_2025,CLT_SECTEUR_ACTIVITE_LIB_2025,Nbr_Cheques_2024,Montant_Cheques_2025,Plafond_Chequier_2025,Ratio_Cheques_Paiements_2025,NBRE_TRANSACTIONS_2024,MONTANT_TOTAL_2024,MONTANT_MOYEN_2024,MONTANT_MAX_2024,NCP_client,AGENCE_COMPTE,MARCHE,utilise_mobile_banking_2024,CSP_2024,Segment_NMR_2024,CLIENT_SPEC_LIB_2024,CLT_SECTEUR_ACTIVITE_LIB_2024,NBRE_CHQ_COMPENSES_2024,MONTANT_CHQ_COMPENSES_2024,MONTANT_MAX_CHQ_2024,NBRE_PREAVIS,NBRE_CNP,NBRE_CNP_INCIDENT,AUTORISATION,NBRE_CHEQUIERS_OCTROYES_2024,NBRE_CHEQUES_OCTROYES_2024,NBRE_CHEQUES_EN_CIRCULATION,Ecart_Nbr_Cheques_2024_2025,Ecart_Montant_Max_2024_2025,A_Demande_Derogation,Derogation_Acceptee,hist_transaction_count,hist_total_amount,hist_avg_amount,hist_preferred_method,curr_transaction_count,curr_total_amount,curr_avg_amount,curr_preferred_method,transaction_frequency_change,avg_amount_change,method_changed,Revenu_Estime,Nombre_Methodes_Paiement,Montant_Moyen_Cheque,Montant_Moyen_Alternative,Target_Nbr_Cheques_Futur,Target_Montant_Max_Futur,CSP,Segment_NMR,CLT_SECTEUR_ACTIVITE_LIB,Utilise_Mobile_Banking
6605e46c,6,175196.94,29199.49,103778.0,314029cd5f,131.0,GEI,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,26,1531403.68,58900.14153846154,97529.49,314029cd5f,131.0,PRO,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,INFORMATION ET COMMUNICATION,7.0,318914.42,83665.37,0,0,0,5368.730842802833,1,25,18.0,-7.0,20112.630000000005,0,0.0,26,1531403.68,58900.14153846154,Virement,6,175196.94,29199.49,Carte bancaire,-20,-29700.651538461538,True,50556.69474467963,3,62266.799999999996,23359.592000000004,0,128317.52598613391,0,0,0,0
66101a67,21,1122899.82,53471.420000000006,111483.77,7bbdb2e309,233.0,Particuliers,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,INDUSTRIE MANUFACTURIÈRE,1.0,30994.68,30994.68,0.047619047619047616,30,1767846.22,58928.20733333333,97793.62,7bbdb2e309,233.0,Particuliers,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,INDUSTRIE MANUFACTURIÈRE,9.0,546745.7,93007.93,0,0,1,3604.557031277589,1,25,16.0,-8.0,18475.84000000001,1,1.0,30,1767846.22,58928.20733333333,Chèque,21,1122899.82,53471.420000000006,Carte bancaire,-9,-5456.787333333326,True,40559.15545711276,5,66890.262,42777.136000000006,0,138524.16425229597,0,0,0,0
66168334,30,1650178.61,55005.95366666667,113394.35,30af5e7d69,65.0,TPE,False,RETRAITE,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,2.0,129912.48,76572.51,0.06666666666666667,8,440903.98,55112.9975,74316.05,30af5e7d69,65.0,GEI,True,RETRAITE,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,4.0,183708.15,73909.74,1,0,0,29965.25471601107,1,25,21.0,-2.0,39484.61,1,1.0,8,440903.98,55112.9975,Chèque,30,1650178.61,55005.95366666667,Carte bancaire,22,-107.04383333332952,True,65945.7267146114,3,68036.61,44004.76293333334,3,158868.91246600653,0,0,0,0
66310724,4,255312.31,63828.0775,102548.95,f3ce5d51ff,150.0,PRO,True,SALARIE CADRE MOYEN,CLIENT INACTIF,Unknown,ACTIVITÉS IMMOBILIÈRES,1.0,19899.69,19899.69,0.25,5,217581.09,43516.218,89473.08,f3ce5d51ff,150.0,PME,True,SALARIE CADRE MOYEN,CLIENT INACTIF,Unknown,ACTIVITÉS IMMOBILIÈRES,3.0,157935.79,89473.08,1,0,0,20039.319930450227,1,25,22.0,-2.0,13075.869999999995,1,1.0,5,217581.09,43516.218,Chèque,4,255312.31,63828.0775,Agence,-1,20311.8595,True,32477.596599137803,5,61529.369999999995,51062.462,2,123539.48854024558,0,0,0,0
664600d2,4,287588.87,71897.2175,99035.43,b4ae2d6280,104.0,Particuliers,False,SALARIE CADRE MOYEN,NON SEGMENTE,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,6,376521.78,62753.630000000005,89999.21,b4ae2d6280,104.0,PME,False,SALARIE CADRE MOYEN,NON SEGMENTE,Unknown,ADMINISTRATION PUBLIQUE,4.0,210423.86,68276.94,0,0,0,735.2027944932948,1,25,21.0,-4.0,30758.48999999999,0,0.0,6,376521.78,62753.630000000005,Chèque,4,287588.87,71897.2175,Carte bancaire,-2,9143.587499999994,True,28516.287998853917,3,59421.257999999994,57517.774000000005,0,118553.83777248432,0,0,0,0
6671ca58,5,256674.95,51334.990000000005,118087.92,8b0c3f56ff,32.0,PRO,False,SALARIE HAUT CADRE,S4 Avenir,Unknown,INDUSTRIE MANUFACTURIÈRE,0.0,0.0,0.0,0.0,25,1021000.15,40840.006,96079.78,8b0c3f56ff,32.0,GEI,True,SALARIE HAUT CADRE,S4 Avenir,Unknown,INDUSTRIE MANUFACTURIÈRE,9.0,384460.71,96079.78,0,0,0,30119.87365924625,1,25,16.0,-9.0,22008.14,0,0.0,25,1021000.15,40840.006,Chèque,5,256674.95,51334.990000000005,Carte bancaire,-20,10494.984000000004,True,45182.117129450846,5,70852.752,41067.992000000006,0,143469.61046932542,0,0,0,0
66a0ca4f,15,894567.51,59637.834,112612.25,b8277b97ba,112.0,Particuliers,True,SALARIE CADRE MOYEN,NOUVEAU CLIENT,Unknown,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,20,1034451.73,51722.5865,98218.47,b8277b97ba,112.0,TRE,True,SALARIE CADRE MOYEN,NOUVEAU CLIENT,Unknown,AUTRES ACTIVITÉS DE SERVICES,10.0,460869.82,92411.12,1,0,0,36160.64223902257,1,25,15.0,-10.0,20201.130000000005,0,0.0,20,1034451.73,51722.5865,Chèque,15,894567.51,59637.834,Carte bancaire,-5,7915.247500000005,True,29221.34123053636,5,67567.34999999999,47710.2672,0,130231.82972626731,0,0,0,0
66d20d70,9,538882.0800000001,59875.786666666674,118356.64,0e87cb2668,94.0,Particuliers,True,JEUNE,NON SEGMENTE,BANQUE DIGITALE,ENSEIGNEMENT,2.0,124154.69,87001.1,0.2222222222222222,28,1382034.87,49358.38821428572,97917.48,0e87cb2668,94.0,TRE,True,JEUNE,NON SEGMENTE,BANQUE DIGITALE,ENSEIGNEMENT,9.0,385187.09,88624.14,0,0,0,25780.7861995791,1,25,16.0,-7.0,29732.5,0,0.0,28,1382034.87,49358.38821428572,Chèque,9,538882.0800000001,59875.786666666674,Carte bancaire,-19,10517.398452380956,True,33735.32773245118,4,71013.984,47900.629333333345,0,141588.7590975109,0,0,0,0
66db3245,12,435344.07,36278.6725,98996.23,2a5620f1e5,141.0,GEI,True,SALARIE AGENT D EXECUTION,NON SEGMENTE,Unknown,INFORMATION ET COMMUNICATION,1.0,5423.86,5423.86,0.08333333333333333,5,228751.43,45750.286,83503.26,2a5620f1e5,141.0,TRE,True,SALARIE AGENT D EXECUTION,NON SEGMENTE,Unknown,INFORMATION ET COMMUNICATION,1.0,83503.26,83503.26,2,0,0,38023.82955158778,1,25,24.0,0.0,15492.970000000001,0,0.0,5,228751.43,45750.286,Carte bancaire,12,435344.07,36278.6725,Carte bancaire,7,-9471.6135,False,76811.19747805373,3,59397.738,29022.938000000002,1,130180.88448523432,0,0,0,0
66e28253,13,932795.49,71753.49923076923,111888.78,b681751b3b,15.0,Particuliers,True,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ENSEIGNEMENT,0.0,0.0,0.0,0.0,7,518399.48,74057.06857142856,95128.58,b681751b3b,15.0,Particuliers,True,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ENSEIGNEMENT,2.0,110930.87,61590.87,0,0,0,3456.8777124777685,1,25,23.0,-2.0,50297.909999999996,1,0.0,7,518399.48,74057.06857142856,Chèque,13,932795.49,71753.49923076923,Carte bancaire,6,-2303.5693406593346,True,50843.083909244946,7,67133.268,57402.799384615384,1,154345.40735722057,0,0,0,0
66e3f49e,19,1258668.72,66245.72210526315,118304.72,341a05e1b5,192.0,GEI,False,SALARIE HAUT CADRE,S3 Essentiel,Unknown,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,5,344070.9,68814.18000000001,97260.58,341a05e1b5,192.0,PME,False,SALARIE HAUT CADRE,S3 Essentiel,Unknown,AUTRES ACTIVITÉS DE SERVICES,1.0,85879.86,85879.86,0,0,0,22328.488061805063,1,25,24.0,-1.0,32424.86,0,0.0,5,344070.9,68814.18000000001,Carte bancaire,19,1258668.72,66245.72210526315,Carte bancaire,14,-2568.4578947368573,False,90424.60722833517,6,70982.832,52996.577684210526,0,166623.04269412762,0,0,0,0
670a1fc0,5,172766.47999999998,34553.295999999995,60649.52,5e462b3c51,125.0,TRE,True,SALARIE CADRE MOYEN,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,29,1404967.89,48447.16862068965,98897.12,5e462b3c51,125.0,TPE,False,SALARIE CADRE MOYEN,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,15.0,648278.12,85373.1,0,1,0,33062.203835826556,1,25,10.0,-15.0,-24723.58000000001,0,0.0,29,1404967.89,48447.16862068965,Chèque,5,172766.47999999998,34553.295999999995,Carte bancaire,-24,-13893.872620689654,True,53377.46154879442,5,36389.712,27642.636799999997,0,62703.82213171091,0,0,0,0
670bcf76,15,941859.14,62790.609333333334,111422.48,a7587f5d4c,169.0,PRO,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,15,632288.18,42152.545333333335,85700.7,a7587f5d4c,169.0,TPE,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,7.0,149393.6,77649.49,0,0,0,34685.38253617519,1,25,18.0,-7.0,33772.98999999999,0,0.0,15,632288.18,42152.545333333335,Chèque,15,941859.14,62790.60933333333,Carte bancaire,0,20638.064,True,48393.52512675859,6,66853.488,50232.48746666667,0,141162.52632538995,0,0,0,0
6728733f,30,1894998.28,63166.609333333334,109457.88,998e1a6aaf,113.0,TRE,True,SALARIE CADRE MOYEN,S5 Univers,Unknown,INDUSTRIES EXTRACTIVES,0.0,0.0,0.0,0.0,42,2001037.94,47643.76047619047,88146.1,61ad2e35fa,113.0,Particuliers,True,SALARIE CADRE MOYEN,S5 Univers,Unknown,INDUSTRIES EXTRACTIVES,14.0,983997.46,88146.1,0,0,0,16369.516605296869,1,25,11.0,-14.0,21311.78,1,0.0,42,2001037.94,47643.76047619047,Chèque,30,1894998.28,63166.60933333333,Carte bancaire,-12,15522.84885714286,True,94234.50888665451,5,65674.728,50533.28746666667,0,158812.65948849256,0,0,0,0
672fc7ac,26,1484347.6,57090.29230769231,103623.3,c5d2493fbc,123.0,TPE,True,TRE SALARIE,NON SEGMENTE,Unknown,HÉBERGEMENT ET RESTAURATION,0.0,0.0,0.0,0.0,20,667369.4600000001,33368.473000000005,90628.71,1f8a614aae,123.0,PME,True,TRE SALARIE,NON SEGMENTE,Unknown,HÉBERGEMENT ET RESTAURATION,10.0,342863.06,84277.22,2,0,0,13071.669621702236,1,25,15.0,-10.0,19346.08,0,0.0,20,667369.4600000001,33368.473000000005,Chèque,26,1484347.6,57090.29230769231,Carte bancaire,6,23721.819307692305,True,58336.9878058255,1,62173.979999999996,45672.23384615385,0,130705.95332804852,0,0,0,0
6741e3a4,13,790452.19,60804.014615384614,119301.78,25ed744448,138.0,GEI,False,RETRAITE,S5 Univers,Unknown,ADMINISTRATION PUBLIQUE,1.0,119301.78,119301.78,0.07692307692307693,19,1062156.41,55902.96894736842,94330.78,25ed744448,138.0,GEI,False,RETRAITE,S5 Univers,Unknown,ADMINISTRATION PUBLIQUE,12.0,816261.38,94330.78,0,1,0,18348.16849496407,1,25,13.0,-11.0,24971.0,0,0.0,19,1062156.41,55902.96894736842,Chèque,13,790452.19,60804.01461538461,Carte bancaire,-6,4901.045668016195,True,87698.68760029125,2,71581.068,48643.2116923077,0,163858.36904266247,0,0,0,0
676da09a,2,114041.1,57020.55,109472.35,b14371d8f2,176.0,GEI,True,SALARIE AGENT D EXECUTION,CLIENT INACTIF,BANQUE DIGITALE,INDUSTRIE MANUFACTURIÈRE,1.0,4568.75,4568.75,0.5,4,153967.99,38491.9975,51565.23,b14371d8f2,176.0,TRE,False,SALARIE AGENT D EXECUTION,CLIENT INACTIF,BANQUE DIGITALE,INDUSTRIE MANUFACTURIÈRE,0.0,0.0,0.0,0,0,0,48837.81391351424,1,25,25.0,1.0,109472.35,0,0.0,4,153967.99,38491.9975,Carte bancaire,2,114041.1,57020.55,Chèque,-2,18528.552500000005,True,67534.84626268601,4,65683.41,45616.44,1,174351.24775148148,0,0,0,0
67742af8,5,375270.43,75054.086,95391.26,05b6852696,131.0,GEI,False,RETRAITE,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,8,409059.54000000004,51132.442500000005,90901.49,05b6852696,131.0,Particuliers,False,RETRAITE,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,3.0,136692.99000000002,82370.71,1,0,0,34595.68800455896,1,25,22.0,-3.0,13020.549999999988,0,0.0,8,409059.54,51132.442500000005,Carte bancaire,5,375270.43,75054.086,Virement,-3,23921.64349999999,True,68925.94103944245,3,57234.755999999994,60043.2688,0,122111.31986972819,0,0,0,0
677506de,6,361169.7,60194.950000000004,103736.88,8bc3bb904c,168.0,TPE,True,SALARIE CADRE MOYEN,NON SEGMENTE,Unknown,INDUSTRIE MANUFACTURIÈRE,0.0,0.0,0.0,0.0,25,1289878.59,51595.1436,96853.87,8bc3bb904c,168.0,TRE,True,SALARIE CADRE MOYEN,NON SEGMENTE,Unknown,INDUSTRIE MANUFACTURIÈRE,11.0,651455.18,95904.6,0,1,0,44138.31266926655,1,25,14.0,-11.0,7832.279999999999,0,0.0,25,1289878.59,51595.1436,Chèque,6,361169.7,60194.95,Carte bancaire,-19,8599.806400000001,True,39378.0001337029,4,62242.128,48155.96000000001,0,120011.48643792026,0,0,0,0
677690f9,14,861764.37,61554.59785714286,118100.25,7a04c72ff8,103.0,Particuliers,False,SALARIE HAUT CADRE,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,11,619914.02,56355.82,94587.92,7a04c72ff8,103.0,GEI,True,SALARIE HAUT CADRE,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,5.0,239919.21,79320.53,0,0,1,49274.52871117109,1,25,20.0,-5.0,38779.72,0,0.0,11,619914.02,56355.82,Chèque,14,861764.37,61554.59785714286,Carte bancaire,3,5198.777857142857,True,55091.20224651105,8,70860.15,49243.67828571429,0,153558.20325796146,0,0,0,0
6783599f,13,682004.21,52461.8623076923,112017.6,c3d674d50b,94.0,Particuliers,True,RETRAITE,S4 Avenir,Unknown,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,10,619211.57,61921.15699999999,85988.42,c3d674d50b,94.0,GEI,True,RETRAITE,S4 Avenir,Unknown,INFORMATION ET COMMUNICATION,4.0,187749.08,70243.59,0,0,0,12656.111376046303,1,25,21.0,-4.0,41774.01000000001,0,0.0,10,619211.57,61921.15699999999,Chèque,13,682004.21,52461.8623076923,Carte bancaire,3,-9459.294692307689,True,41253.016099979475,6,67210.56,41969.48984615385,0,141676.65309469425,0,0,0,0
67a7d256,28,1549287.19,55331.68535714286,109229.76,185d26e53c,73.0,PME,True,SALARIE HAUT CADRE,S2 Premium,Unknown,ACTIV FINANCIÈRES ET ASSURANCE,1.0,21147.34,21147.34,0.03571428571428571,2,135997.25,67998.625,94730.09,185d26e53c,73.0,PME,True,SALARIE HAUT CADRE,S2 Premium,Unknown,ACTIV FINANCIÈRES ET ASSURANCE,0.0,0.0,0.0,0,0,0,37995.70805808479,1,25,25.0,1.0,109229.76,0,0.0,2,135997.25,67998.625,Espèces,28,1549287.19,55331.68535714286,Carte bancaire,26,-12666.939642857142,True,69095.54928211228,5,65537.856,44265.34828571429,1,174703.61248233094,0,0,0,0
67ac3b40,2,118864.81,59432.405,70866.01,4b4e47716e,156.0,PRO,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,0.0,0.0,0.0,0.0,5,247330.93,49466.186,85912.02,4b4e47716e,156.0,PRO,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,3.0,214056.56,85912.02,0,0,0,18024.75674775385,1,25,22.0,-3.0,-15046.01000000001,0,0.0,5,247330.93,49466.186,Chèque,2,118864.81,59432.405,Carte bancaire,-3,9966.218999999996,True,39682.127912042604,6,42519.60599999999,47545.924,0,75128.86288473442,0,0,0,0
67d6096a,14,918949.37,65639.24071428571,117652.42,bba39571c5,163.0,PRO,True,ARTISAN,NON SEGMENTE,BANQUE DIGITALE,HÉBERGEMENT ET RESTAURATION,0.0,0.0,0.0,0.0,26,1234074.93,47464.42038461538,99002.66,bba39571c5,163.0,Particuliers,True,ARTISAN,NON SEGMENTE,BANQUE DIGITALE,HÉBERGEMENT ET RESTAURATION,16.0,726560.6900000001,99002.66,0,0,0,11230.793246598996,1,25,9.0,-16.0,18649.759999999995,0,0.0,26,1234074.93,47464.42038461538,Chèque,14,918949.37,65639.24071428571,Carte bancaire,-12,18174.82032967033,True,48379.068109984495,3,70591.45199999999,52511.39257142857,0,143122.6541442232,0,0,0,0
67e05f3a,25,1363095.56,54523.822400000005,106040.7,8fad978bd5,169.0,GEI,False,SALARIE HAUT CADRE,S3 Essentiel,Unknown,AUTRES ACTIVITÉS DE SERVICES,1.0,67817.87,67817.87,0.04,4,290707.46,72676.865,99593.32,8fad978bd5,169.0,GEI,True,SALARIE HAUT CADRE,S3 Essentiel,Unknown,AUTRES ACTIVITÉS DE SERVICES,1.0,89963.0,89963.0,0,0,0,25199.68429827237,1,25,24.0,0.0,16077.699999999997,1,1.0,4,290707.46,72676.865,Virement,25,1363095.56,54523.822400000005,Carte bancaire,21,-18153.0426,True,80239.16357074806,5,63624.42,43619.05792000001,3,146853.44750117598,0,0,0,0
67e3f838,10,627605.05,62760.505000000005,118880.84,93b15369ab,223.0,PME,False,RENTIER,S2 Premium,Unknown,TRANSPORTS ET ENTREPOSAGE,1.0,17564.61,17564.61,0.1,10,564010.11,56401.011,88340.01,93b15369ab,223.0,TRE,False,RENTIER,S2 Premium,Unknown,TRANSPORTS ET ENTREPOSAGE,2.0,85989.14,48318.78,1,1,0,44109.196211223476,1,25,23.0,-1.0,70562.06,0,0.0,10,564010.11,56401.011,Carte bancaire,10,627605.05,62760.505000000005,Carte bancaire,0,6359.494000000006,False,57477.33070603661,9,71328.504,50208.40400000001,0,166881.68804222392,0,0,0,0
67e80842,2,82500.68,41250.34,41250.34,9cc6a172db,104.0,Particuliers,False,TRE SALARIE,S4 Avenir,Unknown,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,24,1224354.72,51014.78,89238.25,9cc6a172db,104.0,GEI,True,TRE SALARIE,S4 Avenir,Unknown,AUTRES ACTIVITÉS DE SERVICES,6.0,244711.66,46049.15,0,0,0,19290.486230558905,1,25,19.0,-6.0,-4798.810000000005,1,0.0,24,1224354.72,51014.78,Carte bancaire,2,82500.68,41250.34,Carte bancaire,-22,-9764.440000000002,False,39937.27788278657,3,24750.203999999998,33000.272,0,50776.08786070116,0,0,0,0
67f27cf1,58,3588254.36,61866.45448275862,119949.65,77e4f4888e,8.0,TPE,False,TRE SALARIE,S3 Essentiel,Unknown,AUTRES ACTIVITÉS DE SERVICES,2.0,225505.8,112752.9,0.034482758620689655,58,3212506.5,55388.043103448275,90648.9,80c0d398e7,8.0,TRE,True,TRE SALARIE,S3 Essentiel,Unknown,AUTRES ACTIVITÉS DE SERVICES,18.0,774527.5,85737.66,0,0,0,47350.129501795294,1,25,7.0,-16.0,34211.98999999999,0,0.0,58,3212506.5,55388.04310344828,Carte bancaire,58,3588254.36,61866.45448275862,Carte bancaire,0,6478.411379310346,False,77866.26630876349,2,71969.79,49493.1635862069,0,164010.6448927693,0,0,0,0
67f831d8,30,1829093.99,60969.799666666666,119001.63,69d3f5f8a7,112.0,GEI,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,CONSTRUCTION,1.0,116074.9,116074.9,0.03333333333333333,17,848036.5700000001,49884.50411764706,97821.14,69d3f5f8a7,112.0,TRE,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,CONSTRUCTION,10.0,406768.38,97821.14,0,0,0,46953.03955685735,1,25,15.0,-9.0,21180.490000000005,0,0.0,17,848036.5700000001,49884.50411764706,Chèque,30,1829093.99,60969.799666666666,Carte bancaire,13,11085.295549019604,True,102858.19277939509,2,71400.978,48775.839733333334,0,168335.33925558956,0,0,0,0
67fd7d1c,27,1728338.74,64012.54592592592,105914.56,cf2343fc0d,167.0,PME,True,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,7,471730.24,67390.03428571428,96966.73,cf2343fc0d,167.0,GEI,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,1,0,0,11528.034370485513,1,25,25.0,0.0,105914.56,1,1.0,7,471730.24,67390.03428571428,Carte bancaire,27,1728338.74,64012.54592592592,Carte bancaire,20,-3377.48835978836,False,71440.557204312,2,63548.736,51210.03674074074,2,176668.18307735317,0,0,0,0
680850c4,2,143116.53000000003,71558.26500000001,73626.57,3064012d0e,150.0,Particuliers,False,SALARIE CADRE MOYEN,S1 Excellence,Unknown,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,23,1184320.74,51492.206086956525,99402.2,3064012d0e,150.0,GEI,True,SALARIE CADRE MOYEN,S1 Excellence,Unknown,INFORMATION ET COMMUNICATION,12.0,688924.39,97455.7,0,0,0,11090.784660247882,1,25,13.0,-12.0,-23829.12999999999,0,0.0,23,1184320.74,51492.206086956525,Chèque,2,143116.53000000003,71558.26500000001,Carte bancaire,-21,20066.05891304349,True,34238.67792784926,2,44175.942,57246.612000000016,0,74064.87448316999,0,0,0,0
680aec5f,11,512825.98,46620.54363636363,113129.8,aa27ddd471,114.0,TPE,False,SALARIE HAUT CADRE,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,6,285693.58,47615.59666666667,92787.86,aa27ddd471,114.0,GEI,False,SALARIE HAUT CADRE,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,2.0,162752.07,92787.86,1,1,0,2687.889852646047,1,25,23.0,-2.0,20341.940000000002,0,0.0,6,285693.58,47615.59666666667,Agence,11,512825.98,46620.54363636363,Carte bancaire,5,-995.0530303030392,True,42612.26097637717,2,67877.88,37296.43490909091,0,136168.25326206363,0,0,0,0
6816c2fd,15,515670.27,34378.018000000004,107595.09,68996e9f07,177.0,TPE,False,RETRAITE,S2 Premium,Unknown,ACTIV FINANCIÈRES ET ASSURANCE,0.0,0.0,0.0,0.0,7,371254.24,53036.32,87936.77,68996e9f07,177.0,PRO,True,RETRAITE,S2 Premium,Unknown,ACTIV FINANCIÈRES ET ASSURANCE,3.0,135245.51,64237.07,1,0,1,15983.894647690822,1,25,22.0,-3.0,43358.02,1,1.0,7,371254.24,53036.32,Chèque,15,515670.27,34378.018000000004,Carte bancaire,8,-18658.302,True,37187.76996791199,6,64557.054,27502.414400000005,0,141172.0850954786,0,0,0,0
682fd002,4,253953.43,63488.3575,94736.24,59571b62c7,11.0,PME,True,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,15,670422.95,44694.86333333333,98971.04,59571b62c7,11.0,GEI,True,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,4.0,149074.83,57831.31,0,0,0,9479.192827740508,1,25,21.0,-4.0,36904.93000000001,0,0.0,15,670422.95,44694.86333333333,Carte bancaire,4,253953.43,63488.3575,Virement,-11,18793.49416666667,True,44503.782880251325,2,56841.744,50790.686,0,121503.86484476883,0,0,0,0
6847631,6,433411.80000000005,72235.3,77135.61,ab1f077913,3.0,TPE,True,RENTIER,NON SEGMENTE,Unknown,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,6,58705.58,9784.263333333334,17713.74,ab1f077913,3.0,GEI,False,RENTIER,NON SEGMENTE,Unknown,AUTRES ACTIVITÉS DE SERVICES,2.0,35427.48,17713.74,1,1,0,8103.332834512345,1,25,23.0,-2.0,59421.869999999995,0,0.0,6,58705.58,9784.263333333334,Agence,6,433411.8000000001,72235.3,Carte bancaire,0,62451.03666666667,True,37769.43894007896,3,46281.366,57788.240000000005,0,106917.7307306728,0,0,0,0
68533de1,24,1367934.56,56997.27333333334,119253.72,46e3a4edcf,5.0,PME,False,RENTIER,S5 Univers,Unknown,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,10,516111.8,51611.18,97868.62,46e3a4edcf,5.0,TRE,False,RENTIER,S5 Univers,Unknown,AUTRES ACTIVITÉS DE SERVICES,6.0,314949.52999999997,97868.62,1,0,0,36483.23198737861,1,25,19.0,-6.0,21385.100000000006,0,0.0,10,516111.8,51611.18,Chèque,24,1367934.56,56997.27333333334,Carte bancaire,14,5386.093333333338,True,75840.60943993604,4,71552.232,45597.81866666667,0,157438.6916928656,0,0,0,0
686f1ebd,48,2934623.34,61137.986249999994,114524.36,fae88061f0,102.0,PME,True,TRE SALARIE,NOUVEAU CLIENT,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,6.0,237770.82,40802.25,0.125,33,1718968.77,52089.96272727273,90732.96,21c53f2266,102.0,Particuliers,True,TRE SALARIE,NOUVEAU CLIENT,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,6.0,220086.9,66367.61,1,0,0,36730.60302986712,1,25,19.0,0.0,48156.75,0,0.0,33,1718968.77,52089.96272727273,Carte bancaire,48,2934623.34,61137.98625,Carte bancaire,15,9048.023522727264,False,102685.64648465074,7,68714.616,48910.388999999996,6,173116.41848915262,0,0,0,0
687492da,3,62327.76,20775.920000000002,33550.97,aa06a83066,129.0,Particuliers,False,JEUNE,NON SEGMENTE,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,12,625690.3,52140.85833333334,97189.7,aa06a83066,129.0,TPE,True,JEUNE,NON SEGMENTE,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,3.0,111861.51000000001,49404.33,1,0,0,5744.111205381402,1,25,22.0,-3.0,-15853.36,0,0.0,12,625690.3,52140.85833333334,Chèque,3,62327.76,20775.92,Carte bancaire,-9,-31364.93833333333,True,29366.53816443651,6,20130.582,16620.736,0,31613.65650172166,0,0,0,0
