client_id,hist_transaction_count,hist_total_amount,hist_avg_amount,hist_preferred_method,curr_transaction_count,curr_total_amount,curr_avg_amount,curr_preferred_method,transaction_frequency_change,avg_amount_change,method_changed
823d57b0,10,700375.64,70037.564,Chèque,6,301450.01,50241.668333333335,Carte bancaire,-4,-19795.895666666664,True
824750fc,1,3338.87,3338.87,Chèque,11,621244.93,56476.81181818182,Carte bancaire,10,53137.94181818182,True
82490024,25,1183024.29,47320.971600000004,Chèque,2,95541.58,47770.79,Virement,-23,449.8183999999965,True
82497057,18,1126500.94,62583.38555555555,Chèque,26,1750849.48,67340.36461538462,Carte bancaire,8,4756.979059829071,True
828899a8,2,107305.43,53652.715,Carte bancaire,2,128984.58,64492.29,Espèces,0,10839.575000000004,True
828c9d5a,17,888779.31,52281.135882352944,Chèque,1,107928.54,107928.54,Carte bancaire,-16,55647.40411764705,True
8292d7f5,8,547974.19,68496.77375,Carte bancaire,19,1204509.7,63395.24736842105,Carte bancaire,11,-5101.526381578944,False
82a41bff,21,1079382.93,51399.18714285714,Chèque,8,471333.37,58916.67125,Carte bancaire,-13,7517.48410714286,True
82a7b28e,15,874392.42,58292.828,Carte bancaire,15,1034617.61,68974.50733333333,Carte bancaire,0,10681.679333333326,False
82b1890d,28,1544414.44,55157.65857142857,Carte bancaire,26,1629776.3599999999,62683.70615384615,Carte bancaire,-2,7526.047582417581,False
82b5a383,12,685442.66,57120.22166666667,Carte bancaire,5,268192.58999999997,53638.518,Carte bancaire,-7,-3481.7036666666754,False
82b6b95a,20,905351.23,45267.561499999996,Carte bancaire,15,1021972.5,68131.5,Carte bancaire,-5,22863.938500000004,False
82c4262f,7,312459.98,44637.14,Carte bancaire,5,462815.41000000003,92563.08200000001,Carte bancaire,-2,47925.94200000001,False
82de6d3a,30,1709780.8399999999,56992.69466666666,Carte bancaire,58,3827867.96,65997.72344827586,Carte bancaire,28,9005.028781609202,False
82fa59fd,7,432225.59,61746.51285714286,Chèque,16,1048219.75,65513.734375,Carte bancaire,9,3767.2215178571423,True
82fc512a,21,963576.84,45884.61142857143,Carte bancaire,45,2342006.7,52044.59333333334,Virement,24,6159.981904761909,True
83191000000000000000,11,561921.75,51083.795454545456,Chèque,26,1563222.0,60123.92307692308,Carte bancaire,15,9040.127622377622,True
832ce88a,19,877687.79,46194.09421052632,Chèque,10,691050.9,69105.09,Agence,-9,22910.99578947368,True
834547ee,1,5651.09,5651.09,Carte bancaire,16,1067339.48,66708.7175,Carte bancaire,15,61057.6275,False
836da544,12,694223.07,57851.92249999999,Chèque,6,455610.52999999997,75935.08833333333,Carte bancaire,-6,18083.16583333334,True
83769a01,14,559281.14,39948.65285714286,Carte bancaire,12,848419.92,70701.66,Agence,-2,30753.007142857146,True
837dd6c9,25,1252101.94,50084.0776,Chèque,6,273216.11,45536.01833333333,Carte bancaire,-19,-4548.0592666666635,True
83871489,11,385709.58999999997,35064.50818181818,Carte bancaire,22,1299704.87,59077.494090909095,Carte bancaire,11,24012.985909090916,False
8397b940,13,454415.52,34955.04,Virement,3,153013.7,51004.56666666667,Agence,-10,16049.526666666672,True
839c26fe,12,593759.42,49479.95166666667,Chèque,5,274950.64999999997,54990.12999999999,Virement,-7,5510.178333333322,True
839d0988,4,236049.56,59012.39,Carte bancaire,14,1024083.84,73148.84571428571,Carte bancaire,10,14136.455714285708,False
83a39c72,28,1354895.1600000001,48389.11285714286,Chèque,12,629707.69,52475.64083333333,Carte bancaire,-16,4086.5279761904676,True
83c2fd21,29,1674211.78,57731.44068965517,Chèque,8,576964.0,72120.5,Carte bancaire,-21,14389.059310344826,True
83c3f2fc,29,1304423.86,44980.13310344828,Chèque,23,1260361.45,54798.323913043474,Carte bancaire,-6,9818.190809595195,True
83ee2fb1,13,738380.22,56798.478461538456,Chèque,14,659464.89,47104.635,Carte bancaire,1,-9693.843461538454,True
84057325,13,419793.45,32291.803846153845,Carte bancaire,20,1250601.49,62530.0745,Carte bancaire,7,30238.270653846157,False
84057bf9,18,670818.22,37267.678888888884,Carte bancaire,20,1305722.68,65286.134,Carte bancaire,2,28018.455111111114,False
842a9c02,6,378593.98,63098.996666666666,Carte bancaire,17,1004747.49,59102.79352941176,Carte bancaire,11,-3996.2031372549027,False
845f95b2,6,166404.28,27734.046666666665,Carte bancaire,28,1399134.26,49969.080714285716,Carte bancaire,22,22235.03404761905,False
84652c4c,26,1365588.12,52522.62,Chèque,6,326878.26,54479.71,Carte bancaire,-20,1957.0899999999965,True
846edcaa,7,367209.26,52458.46571428572,Chèque,7,546751.0,78107.28571428571,Carte bancaire,0,25648.819999999992,True
847ac25f,30,1701791.48,56726.382666666665,Chèque,30,1768635.45,58954.515,Carte bancaire,0,2228.132333333335,True
84844253,12,657206.0,54767.166666666664,Agence,36,2688287.32,74674.64777777778,Carte bancaire,24,19907.481111111112,True
84850099,7,235931.97,33704.567142857144,Carte bancaire,15,826948.73,55129.91533333333,Carte bancaire,8,21425.348190476187,False
849cc0e3,20,1035345.6799999999,51767.284,Chèque,26,1406316.98,54089.11461538461,Carte bancaire,6,2321.8306153846133,True
84b753ac,7,364448.99,52064.14142857143,Chèque,14,898338.75,64167.05357142857,Carte bancaire,7,12102.912142857145,True
84bdb572,16,702490.09,43905.630625,Chèque,16,851645.9299999999,53227.870624999996,Carte bancaire,0,9322.239999999998,True
84cf0693,26,1296156.83,49852.185769230775,Chèque,1,83335.84,83335.84,Virement,-25,33483.65423076922,True
84d4023a,3,62577.53,20859.176666666666,Carte bancaire,1,60193.4,60193.4,Carte bancaire,-2,39334.223333333335,False
84fa3219,6,357818.35,59636.39166666666,Carte bancaire,28,1699008.05,60678.85892857143,Carte bancaire,22,1042.4672619047706,False
850d6dfe,23,1475660.36,64159.14608695653,Carte bancaire,5,263278.89,52655.778000000006,Carte bancaire,-18,-11503.368086956521,False
85107a76,19,919266.2,48382.43157894737,Chèque,11,841121.26,76465.56909090909,Carte bancaire,-8,28083.137511961722,True
85112b6e,26,1505531.1400000001,57905.04384615385,Chèque,13,1087618.06,83662.9276923077,Carte bancaire,-13,25757.883846153847,True
85326dfe,5,203275.03,40655.006,Chèque,16,896434.59,56027.161875,Carte bancaire,11,15372.155874999997,True
853decc7,14,673154.13,48082.43785714286,Chèque,3,208967.21000000002,69655.73666666668,Carte bancaire,-11,21573.298809523818,True
8540b198,13,955711.03,73516.23307692308,Chèque,6,406531.51,67755.25166666666,Carte bancaire,-7,-5760.981410256412,True
8570f422,27,1371779.06,50806.63185185185,Chèque,5,397775.38,79555.076,Carte bancaire,-22,28748.444148148148,True
8574dd36,5,308159.52,61631.904,Agence,15,1012076.23,67471.74866666667,Carte bancaire,10,5839.844666666664,True
8584b52e,18,701425.73,38968.09611111111,Virement,15,1155301.41,77020.094,Carte bancaire,-3,38051.99788888889,True
8586c8bc,8,416786.14,52098.2675,Chèque,10,783956.85,78395.685,Carte bancaire,2,26297.417499999996,True
8599cf45,22,1198545.1300000001,54479.3240909091,Chèque,19,1148620.1600000001,60453.69263157895,Carte bancaire,-3,5974.368540669857,True
85a84305,9,416726.9,46302.98888888889,Virement,28,1671851.41,59708.97892857143,Carte bancaire,19,13405.99003968254,True
85cf2b85,7,504489.2,72069.88571428572,Carte bancaire,2,31587.06,15793.53,Carte bancaire,-5,-56276.35571428572,False
85e2cfdb,42,1738887.44,41402.0819047619,Chèque,20,1033315.96,51665.797999999995,Carte bancaire,-22,10263.716095238095,True
85e493b6,6,278773.41000000003,46462.23500000001,Carte bancaire,16,1021066.62,63816.66375,Carte bancaire,10,17354.428749999992,False
85e6e4f6,7,392774.12,56110.58857142857,Carte bancaire,12,747833.38,62319.448333333334,Carte bancaire,5,6208.859761904765,False
85fc19da,6,306483.57,51080.595,Carte bancaire,14,1039488.34,74249.16714285714,Virement,8,23168.57214285714,True
8609e4cd,28,1432382.43,51156.51535714285,Chèque,22,1247279.19,56694.50863636364,Carte bancaire,-6,5537.993279220784,True
861d950a,30,1698177.7,56605.92333333333,Carte bancaire,10,707996.8,70799.68000000001,Carte bancaire,-20,14193.756666666675,False
86223bb7,19,1036957.26,54576.69789473684,Chèque,23,1253922.08,54518.35130434783,Carte bancaire,4,-58.34659038901009,True
86248f56,14,559418.83,39958.487857142856,Chèque,13,807265.41,62097.339230769234,Carte bancaire,-1,22138.851373626378,True
8624ad3d,7,314312.99,44901.85571428571,Chèque,9,573936.58,63770.731111111105,Carte bancaire,2,18868.875396825395,True
864bf5ad,19,1013448.33,53339.38578947368,Carte bancaire,15,1076587.86,71772.524,Carte bancaire,-4,18433.138210526326,False
864e0dd5,1,36296.68,36296.68,Chèque,5,364322.9,72864.58,Carte bancaire,4,36567.9,True
866b433b,10,535581.38,53558.138,Chèque,10,617189.58,61718.958,Virement,0,8160.82,True
8688e684,12,711108.47,59259.03916666666,Chèque,8,551840.85,68980.10625,Carte bancaire,-4,9721.067083333335,True
86a7ccc1,38,1402380.9,36904.76052631579,Chèque,26,1494078.78,57464.56846153846,Virement,-12,20559.80793522267,True
86c87050,4,113115.58,28278.895,Chèque,12,889257.72,74104.81,Carte bancaire,8,45825.91499999999,True
86cfb07b,12,562728.65,46894.05416666667,Chèque,27,1409069.74,52187.76814814815,Carte bancaire,15,5293.71398148148,True
86ee59ac,12,546658.47,45554.8725,Chèque,12,604203.47,50350.28916666666,Carte bancaire,0,4795.416666666664,True
86f0c0ae,14,630438.9,45031.35,Chèque,1,18907.82,18907.82,Carte bancaire,-13,-26123.53,True
8702227f,27,1362006.53,50444.6862962963,Carte bancaire,1,30237.61,30237.61,Chèque,-26,-20207.076296296298,True
870641b8,2,101290.63,50645.315,QR Code / TuniPay,19,1053700.5999999999,55457.92631578947,Carte bancaire,17,4812.611315789465,True
872233b7,13,664311.21,51100.8623076923,Chèque,6,201590.08000000002,33598.34666666667,Virement,-7,-17502.51564102563,True
8754d6d5,6,152278.41,25379.735,Chèque,11,772588.83,70235.34818181818,Carte bancaire,5,44855.613181818175,True
877a8d57,21,870450.83,41450.03952380952,Carte bancaire,25,1436006.32,57440.2528,Carte bancaire,4,15990.21327619048,False
878b0f68,10,643325.2,64332.52,Chèque,4,311149.14,77787.285,Carte bancaire,-6,13454.765000000007,True
87ac4265,6,363588.66000000003,60598.11000000001,Agence,6,265340.89999999997,44223.48333333333,Carte bancaire,0,-16374.626666666678,True
87b0ef13,30,1669236.33,55641.211,Chèque,15,918327.94,61221.86266666666,Carte bancaire,-15,5580.651666666658,True
87b26faf,2,145061.58000000002,72530.79000000001,Agence,27,1620223.53,60008.27888888889,Carte bancaire,25,-12522.511111111118,True
87c6bf82,30,1684682.1400000001,56156.07133333334,Chèque,30,1849857.89,61661.92966666666,Carte bancaire,0,5505.858333333323,True
87dc184c,7,431820.35,61688.62142857142,Chèque,25,1583944.47,63357.7788,Virement,18,1669.1573714285769,True
87e8601f,15,975330.37,65022.024666666664,Chèque,5,350633.81,70126.762,Carte bancaire,-10,5104.737333333338,True
87f145d0,25,1203926.15,48157.045999999995,Chèque,1,110646.52,110646.52,Virement,-24,62489.47400000001,True
87fbff13,20,1023799.18,51189.959,Carte bancaire,8,496498.8,62062.35,Agence,-12,10872.390999999996,True
880b2c72,13,664343.5,51103.346153846156,Chèque,15,873339.46,58222.630666666664,Carte bancaire,2,7119.284512820508,True
881a55b1,27,1332284.31,49343.863333333335,Chèque,15,814376.33,54291.75533333333,Carte bancaire,-12,4947.891999999993,True
88232333,24,1130180.6400000001,47090.86000000001,Chèque,10,592592.18,59259.21800000001,Carte bancaire,-14,12168.358,True
882cbe7f,6,340948.38,56824.73,Chèque,10,480097.93,48009.793,Carte bancaire,4,-8814.937000000005,True
883090ac,3,103311.97,34437.323333333334,Chèque,22,1000257.36,45466.24363636364,Carte bancaire,19,11028.920303030303,True
883b4dc2,26,1283288.6,49357.25384615385,Chèque,14,683239.1,48802.79285714286,Carte bancaire,-12,-554.4609890109932,True
8856c511,116,6324589.08,54522.31965517242,Chèque,56,3642438.4,65043.54285714286,Virement,-60,10521.223201970439,True
88587fac,21,1163378.72,55398.986666666664,Carte bancaire,22,1135225.5,51601.15909090909,Carte bancaire,1,-3797.8275757575757,False
886a2eea,28,1349346.41,48190.94321428571,Chèque,18,1357511.78,75417.32111111112,Carte bancaire,-10,27226.377896825405,True
88703bd8,7,378759.47000000003,54108.49571428572,Chèque,2,109967.95,54983.975,Agence,-5,875.479285714282,True
88a87461,21,1046287.97,49823.236666666664,Carte bancaire,28,1409397.45,50335.62321428571,Carte bancaire,7,512.3865476190476,False
88b9f43c,11,524828.76,47711.70545454545,Chèque,12,707819.59,58984.96583333333,Carte bancaire,1,11273.260378787876,True
88bb4d62,10,417642.07999999996,41764.208,Chèque,3,146618.29,48872.763333333336,Agence,-7,7108.555333333337,True
88c3bfc6,22,1139388.82,51790.40090909091,Chèque,10,643199.38,64319.938,Carte bancaire,-12,12529.537090909093,True
88c7832c,14,720478.02,51462.71571428572,Carte bancaire,29,1754281.0,60492.44827586207,Carte bancaire,15,9029.732561576355,False
88c9dc49,11,719567.53,65415.23,Chèque,27,1258177.82,46599.17851851852,Carte bancaire,16,-18816.05148148148,True
88dd6804,27,1469395.41,54422.05222222222,Carte bancaire,17,1431003.72,84176.6894117647,Virement,-10,29754.63718954248,True
8901118d,14,609198.3200000001,43514.16571428572,Chèque,1,92137.21,92137.21,Carte bancaire,-13,48623.044285714284,True
890e4c3a,27,1473467.11,54572.85592592593,Chèque,25,1636214.36,65448.574400000005,Carte bancaire,-2,10875.718474074078,True
8927d1c2,1,223.23,223.23,Chèque,14,841963.3999999999,60140.24285714285,Carte bancaire,13,59917.01285714285,True
894ebb40,21,1031289.11,49109.00523809524,Carte bancaire,14,753093.19,53792.37071428571,Carte bancaire,-7,4683.365476190469,False
8955ca9f,5,259248.07,51849.614,Carte bancaire,23,1451822.83,63122.73173913044,Carte bancaire,18,11273.117739130437,False
896368a6,5,194997.61,38999.522,Chèque,9,433512.81,48168.09,Virement,4,9168.568,True
8977e805,30,1428701.52,47623.384,Chèque,15,834180.57,55612.03799999999,Carte bancaire,-15,7988.653999999995,True
897cd8e3,27,1225171.89,45376.736666666664,Chèque,5,257727.49000000002,51545.49800000001,Agence,-22,6168.761333333343,True
897f4bd0,8,387779.58999999997,48472.448749999996,Chèque,22,1407551.02,63979.59181818182,Carte bancaire,14,15507.143068181824,True
8988dacd,18,864280.41,48015.57833333334,Chèque,24,535005.0599999999,22291.8775,Carte bancaire,6,-25723.70083333334,True
8991889,18,741796.16,41210.897777777776,Chèque,30,1511887.24,50396.24133333333,Carte bancaire,12,9185.343555555555,True
899ac9b8,8,424529.61,53066.20125,Carte bancaire,14,980873.53,70062.395,Carte bancaire,6,16996.193750000006,False
899b394a,23,1088043.3,47306.230434782614,Chèque,15,1001503.09,66766.87266666666,Carte bancaire,-8,19460.64223188405,True
89dcffa8,4,159577.49000000002,39894.372500000005,Virement,20,1044131.4,52206.57,Carte bancaire,16,12312.197499999995,True
89e61088,7,496998.35,70999.76428571428,Agence,27,1489036.3,55149.49259259259,Carte bancaire,20,-15850.271693121686,True
89f05faf,17,1177191.69,69246.56999999999,Virement,7,337538.78,48219.82571428572,Virement,-10,-21026.744285714274,False
8a122d07,20,993078.7,49653.935,Virement,19,1320216.33,69485.07,Virement,-1,19831.13500000001,False
8a40737e,15,888431.64,59228.776,Chèque,11,550880.8,50080.07272727273,Carte bancaire,-4,-9148.703272727267,True
8a64a68d,15,674974.83,44998.322,Chèque,3,174526.32,58175.44,Virement,-12,13177.118000000002,True
8a688856,1,28601.38,28601.38,Chèque,3,74081.07,24693.690000000002,Carte bancaire,2,-3907.6899999999987,True
8a76c802,6,305835.87,50972.645,Chèque,24,1075097.23,44795.71791666667,Carte bancaire,18,-6176.9270833333285,True
8a781404,11,778952.52,70813.86545454546,Carte bancaire,26,1705537.36,65597.59076923077,Virement,15,-5216.274685314696,True
8a7c95e2,3,133484.95,44494.98333333334,Chèque,17,611736.74,35984.51411764706,Carte bancaire,14,-8510.46921568628,True
8aa3bdf7,46,2625278.2,57071.26521739131,Chèque,4,86011.3,21502.825,Carte bancaire,-42,-35568.44021739131,True
8ac425e6,13,635112.34,48854.79538461538,Carte bancaire,24,1369590.24,57066.26,Carte bancaire,11,8211.464615384619,False
8acbeecc,13,762842.26,58680.17384615385,Chèque,14,818707.8200000001,58479.130000000005,Carte bancaire,1,-201.04384615384333,True
8ae9cd9b,10,515759.70999999996,51575.971,Chèque,11,678943.97,61722.179090909085,Carte bancaire,1,10146.208090909087,True
8afcc44c,21,1125492.35,53594.873809523815,Espèces,22,1357321.9,61696.45,Carte bancaire,1,8101.576190476182,True
8b01bcb6,11,663719.19,60338.10818181818,Carte bancaire,26,1589387.97,61130.30653846154,Carte bancaire,15,792.1983566433628,False
8b1263ad,2,138700.19,69350.095,Chèque,18,1057668.64,58759.36888888889,Carte bancaire,16,-10590.726111111115,True
8b1e3418,38,2026409.7,53326.571052631574,Chèque,6,412400.74,68733.45666666667,Carte bancaire,-32,15406.88561403509,True
8b3bc9cd,28,1601779.84,57206.42285714286,Carte bancaire,8,359653.71,44956.71375,Carte bancaire,-20,-12249.709107142859,False
8b4448c6,15,479333.94,31955.596,Chèque,2,147286.65,73643.325,Carte bancaire,-13,41687.72899999999,True
8b4acde3,4,194096.64,48524.16,Chèque,8,504349.97000000003,63043.746250000004,Carte bancaire,4,14519.58625,True
8b4e2d88,23,979257.13,42576.39695652174,Chèque,24,1937115.54,80713.1475,Carte bancaire,1,38136.750543478265,True
8b762d95,5,257095.38999999998,51419.077999999994,Agence,5,258808.90000000002,51761.780000000006,Espèces,0,342.70200000001205,True
8b797703,24,1015881.85,42328.410416666666,Chèque,26,1713310.3,65896.55,Carte bancaire,2,23568.139583333337,True
8b8fbcd0,8,309731.16,38716.395,Virement,12,687997.83,57333.1525,Carte bancaire,4,18616.7575,True
8b94b408,22,925400.5800000001,42063.66272727273,Carte bancaire,28,1713231.1,61186.825000000004,Carte bancaire,6,19123.162272727277,False
8b96923e,8,518275.52,64784.44,Agence,15,843706.04,56247.06933333333,Carte bancaire,7,-8537.37066666667,True
8ba7b7bb,6,346341.18,57723.53,Chèque,13,914532.77,70348.67461538462,Carte bancaire,7,12625.14461538462,True
8ba92c90,10,504176.39,50417.639,Chèque,7,436161.44,62308.77714285714,Virement,-3,11891.13814285714,True
8bb2d185,16,762706.23,47669.139375,Carte bancaire,29,1883981.14,64964.86689655172,Carte bancaire,13,17295.727521551722,False
8bbb7c96,22,979992.45,44545.11136363636,Chèque,15,651392.82,43426.187999999995,Carte bancaire,-7,-1118.9233636363642,True
8bbe2299,46,1836399.3399999999,39921.72478260869,Carte bancaire,22,1196626.66,54392.1209090909,Carte bancaire,-24,14470.396126482214,False
8bbe3209,2,110042.9,55021.45,Chèque,26,1469634.03,56524.38576923077,Carte bancaire,24,1502.935769230775,True
8bc639c5,12,774287.59,64523.96583333333,Carte bancaire,10,638068.59,63806.859,Carte bancaire,-2,-717.1068333333315,False
8bcfeba9,13,740490.31,56960.79307692308,Chèque,16,1105332.09,69083.255625,Carte bancaire,3,12122.462548076925,True
8bd0da3f,27,916545.21,33946.11888888889,Carte bancaire,33,2074328.97,62858.453636363636,Carte bancaire,6,28912.33474747475,False
8bec18c9,30,1391511.16,46383.70533333333,Carte bancaire,5,335087.61,67017.522,Carte bancaire,-25,20633.816666666666,False
